case_id,activity,timestamp,resource,document,detail,source,due_date,customer,customer_country,salesperson,warehouse,order_amount,currency,products
S00021,Order confirmed,2025-09-18T07:49:42+00:00,Piotr Zieliński,S00021,,history,,Kawiarnia Mokotów,Poland,Piotr Zieliński,Warsaw DC,516.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Ethiopia 1kg
S00021,Goods shipped,2025-09-19T06:33:08+00:00,Ola Wiśniewska,WAW/OUT/00012,,history,,Kawiarnia Mokotów,Poland,Piotr Zieliński,Warsaw DC,516.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Ethiopia 1kg
S00021,Invoice posted,2025-09-22T06:24:22+00:00,Anna Kowalczyk,INV/2025/00017,,history,2025-10-22,Kawiarnia Mokotów,Poland,Piotr Zieliński,Warsaw DC,516.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Ethiopia 1kg
S00021,Payment received,2025-10-21T06:44:36+00:00,Anna Kowalczyk,INV/2025/00017,,history,,Kawiarnia Mokotów,Poland,Piotr Zieliński,Warsaw DC,516.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Ethiopia 1kg
S00022,Quotation created,2025-09-16T08:48:47+00:00,Sophie Lambert,S00022,,history,,Espresso Point Wavre,Belgium,Sophie Lambert,Brussels DC,2508.00,EUR,Espresso Beans Ethiopia 1kg; Espresso Machine Pro; Ground Coffee 250g
S00022,Order confirmed,2025-09-17T06:51:06+00:00,Sophie Lambert,S00022,,history,,Espresso Point Wavre,Belgium,Sophie Lambert,Brussels DC,2508.00,EUR,Espresso Beans Ethiopia 1kg; Espresso Machine Pro; Ground Coffee 250g
S00022,Goods shipped,2025-09-17T13:34:40+00:00,Marc Dubois,BRU/OUT/00008,,history,,Espresso Point Wavre,Belgium,Sophie Lambert,Brussels DC,2508.00,EUR,Espresso Beans Ethiopia 1kg; Espresso Machine Pro; Ground Coffee 250g
S00022,Invoice posted,2025-09-18T07:30:22+00:00,Julie Martin,INV/2025/00014,,history,2025-10-18,Espresso Point Wavre,Belgium,Sophie Lambert,Brussels DC,2508.00,EUR,Espresso Beans Ethiopia 1kg; Espresso Machine Pro; Ground Coffee 250g
S00022,Payment received,2025-10-08T11:05:18+00:00,Julie Martin,INV/2025/00014,,history,,Espresso Point Wavre,Belgium,Sophie Lambert,Brussels DC,2508.00,EUR,Espresso Beans Ethiopia 1kg; Espresso Machine Pro; Ground Coffee 250g
S00023,Quotation created,2025-09-16T11:07:19+00:00,Kasia Nowak,S00023,,history,,Restauracja Odra,Poland,Kasia Nowak,Warsaw DC,874.00,EUR,Decaf Colombia Beans 1kg; Descaler Tablets x10; House Blend Beans 1kg
S00023,Quotation sent,2025-09-17T06:31:59+00:00,Kasia Nowak,S00023,,history,,Restauracja Odra,Poland,Kasia Nowak,Warsaw DC,874.00,EUR,Decaf Colombia Beans 1kg; Descaler Tablets x10; House Blend Beans 1kg
S00023,Order confirmed,2025-09-19T06:54:15+00:00,Kasia Nowak,S00023,,history,,Restauracja Odra,Poland,Kasia Nowak,Warsaw DC,874.00,EUR,Decaf Colombia Beans 1kg; Descaler Tablets x10; House Blend Beans 1kg
S00023,Goods shipped,2025-09-23T12:10:00+00:00,Ola Wiśniewska,WAW/OUT/00013,,history,,Restauracja Odra,Poland,Kasia Nowak,Warsaw DC,874.00,EUR,Decaf Colombia Beans 1kg; Descaler Tablets x10; House Blend Beans 1kg
S00023,Invoice posted,2025-09-26T13:54:50+00:00,Anna Kowalczyk,INV/2025/00032,,history,2025-10-26,Restauracja Odra,Poland,Kasia Nowak,Warsaw DC,874.00,EUR,Decaf Colombia Beans 1kg; Descaler Tablets x10; House Blend Beans 1kg
S00023,Payment received,2025-12-22T07:27:31+00:00,Anna Kowalczyk,INV/2025/00032,,history,,Restauracja Odra,Poland,Kasia Nowak,Warsaw DC,874.00,EUR,Decaf Colombia Beans 1kg; Descaler Tablets x10; House Blend Beans 1kg
S00024,Quotation created,2025-09-17T07:01:39+00:00,Piotr Zieliński,S00024,,history,,Cukiernia Stare Miasto,Poland,Piotr Zieliński,Warsaw DC,270.00,EUR,Espresso Beans Brazil 1kg; Paper Cups 12oz x1000
S00024,Quotation sent,2025-09-17T12:29:31+00:00,Piotr Zieliński,S00024,,history,,Cukiernia Stare Miasto,Poland,Piotr Zieliński,Warsaw DC,270.00,EUR,Espresso Beans Brazil 1kg; Paper Cups 12oz x1000
S00024,Order confirmed,2025-09-22T06:27:57+00:00,Piotr Zieliński,S00024,,history,,Cukiernia Stare Miasto,Poland,Piotr Zieliński,Warsaw DC,270.00,EUR,Espresso Beans Brazil 1kg; Paper Cups 12oz x1000
S00024,Goods shipped,2025-09-23T06:37:43+00:00,Ola Wiśniewska,WAW/OUT/00015,,history,,Cukiernia Stare Miasto,Poland,Piotr Zieliński,Warsaw DC,270.00,EUR,Espresso Beans Brazil 1kg; Paper Cups 12oz x1000
S00024,Invoice posted,2025-09-25T06:15:16+00:00,Anna Kowalczyk,INV/2025/00026,,history,2025-10-25,Cukiernia Stare Miasto,Poland,Piotr Zieliński,Warsaw DC,270.00,EUR,Espresso Beans Brazil 1kg; Paper Cups 12oz x1000
S00024,Payment received,2025-11-03T07:00:07+00:00,Anna Kowalczyk,INV/2025/00026,,history,,Cukiernia Stare Miasto,Poland,Piotr Zieliński,Warsaw DC,270.00,EUR,Espresso Beans Brazil 1kg; Paper Cups 12oz x1000
S00025,Quotation created,2025-09-17T07:31:56+00:00,Tom Peeters,S00025,,history,,Salon Mosan,Belgium,Tom Peeters,Brussels DC,456.00,EUR,Earl Grey Tea 500g; Oat Milk Barista 12x1L
S00025,Quotation sent,2025-09-17T10:24:19+00:00,Tom Peeters,S00025,,history,,Salon Mosan,Belgium,Tom Peeters,Brussels DC,456.00,EUR,Earl Grey Tea 500g; Oat Milk Barista 12x1L
S00025,Order confirmed,2025-09-18T09:22:50+00:00,Tom Peeters,S00025,,history,,Salon Mosan,Belgium,Tom Peeters,Brussels DC,456.00,EUR,Earl Grey Tea 500g; Oat Milk Barista 12x1L
S00025,Goods shipped,2025-09-19T06:32:01+00:00,Marc Dubois,BRU/OUT/00010,,history,,Salon Mosan,Belgium,Tom Peeters,Brussels DC,456.00,EUR,Earl Grey Tea 500g; Oat Milk Barista 12x1L
S00025,Invoice posted,2025-09-22T07:13:30+00:00,Julie Martin,INV/2025/00018,,history,2025-10-22,Salon Mosan,Belgium,Tom Peeters,Brussels DC,456.00,EUR,Earl Grey Tea 500g; Oat Milk Barista 12x1L
S00025,Payment received,2025-12-22T07:49:20+00:00,Julie Martin,INV/2025/00018,,history,,Salon Mosan,Belgium,Tom Peeters,Brussels DC,456.00,EUR,Earl Grey Tea 500g; Oat Milk Barista 12x1L
S00026,Quotation created,2025-09-18T06:29:53+00:00,Sophie Lambert,S00026,,history,,Lunchbar Kouter,Belgium,Sophie Lambert,Brussels DC,858.00,EUR,Cup Lids x1000; Espresso Beans Brazil 1kg
S00026,Order confirmed,2025-09-19T06:47:37+00:00,Sophie Lambert,S00026,,history,,Lunchbar Kouter,Belgium,Sophie Lambert,Brussels DC,858.00,EUR,Cup Lids x1000; Espresso Beans Brazil 1kg
S00026,Order changed after confirmation,2025-09-22T06:42:24+00:00,Sophie Lambert,S00026,amount 660.00 -> 858.00,history,,Lunchbar Kouter,Belgium,Sophie Lambert,Brussels DC,858.00,EUR,Cup Lids x1000; Espresso Beans Brazil 1kg
S00026,Goods shipped,2025-09-22T06:57:44+00:00,Marc Dubois,BRU/OUT/00011,,history,,Lunchbar Kouter,Belgium,Sophie Lambert,Brussels DC,858.00,EUR,Cup Lids x1000; Espresso Beans Brazil 1kg
S00026,Invoice posted,2025-09-23T06:12:41+00:00,Julie Martin,INV/2025/00023,,history,2025-10-23,Lunchbar Kouter,Belgium,Sophie Lambert,Brussels DC,858.00,EUR,Cup Lids x1000; Espresso Beans Brazil 1kg
S00026,Payment received,2025-10-17T06:55:05+00:00,Julie Martin,INV/2025/00023,,history,,Lunchbar Kouter,Belgium,Sophie Lambert,Brussels DC,858.00,EUR,Cup Lids x1000; Espresso Beans Brazil 1kg
S00027,Quotation created,2025-09-18T07:40:22+00:00,Piotr Zieliński,S00027,,history,,Hotel Poznań Park,Poland,Piotr Zieliński,Warsaw DC,552.00,EUR,Espresso Beans Ethiopia 1kg; Ground Coffee 250g
S00027,Order cancelled,2025-10-13T06:37:21+00:00,Piotr Zieliński,S00027,,history,,Hotel Poznań Park,Poland,Piotr Zieliński,Warsaw DC,552.00,EUR,Espresso Beans Ethiopia 1kg; Ground Coffee 250g
S00028,Quotation created,2025-09-18T07:58:48+00:00,Piotr Zieliński,S00028,,history,,Coworking Praga,Poland,Piotr Zieliński,Warsaw DC,2592.00,EUR,Espresso Machine Pro; House Blend Beans 1kg
S00028,Quotation sent,2025-09-18T11:09:48+00:00,Piotr Zieliński,S00028,,history,,Coworking Praga,Poland,Piotr Zieliński,Warsaw DC,2592.00,EUR,Espresso Machine Pro; House Blend Beans 1kg
S00028,Order confirmed,2025-09-25T06:33:57+00:00,Piotr Zieliński,S00028,,history,,Coworking Praga,Poland,Piotr Zieliński,Warsaw DC,2592.00,EUR,Espresso Machine Pro; House Blend Beans 1kg
S00028,Order cancelled,2025-09-29T06:13:52+00:00,Piotr Zieliński,S00028,,history,,Coworking Praga,Poland,Piotr Zieliński,Warsaw DC,2592.00,EUR,Espresso Machine Pro; House Blend Beans 1kg
S00029,Quotation created,2025-09-18T08:05:58+00:00,Tom Peeters,S00029,,history,,Business Park Diegem,Belgium,Tom Peeters,Brussels DC,489.00,EUR,Chai Latte Mix 1kg; Espresso Beans Brazil 1kg
S00029,Quotation sent,2025-09-18T12:39:11+00:00,Tom Peeters,S00029,,history,,Business Park Diegem,Belgium,Tom Peeters,Brussels DC,489.00,EUR,Chai Latte Mix 1kg; Espresso Beans Brazil 1kg
S00029,Order confirmed,2025-09-19T10:01:17+00:00,Tom Peeters,S00029,,history,,Business Park Diegem,Belgium,Tom Peeters,Brussels DC,489.00,EUR,Chai Latte Mix 1kg; Espresso Beans Brazil 1kg
S00029,Order changed after confirmation,2025-09-20T20:16:04+00:00,Tom Peeters,S00029,amount 470.00 -> 489.00,history,,Business Park Diegem,Belgium,Tom Peeters,Brussels DC,489.00,EUR,Chai Latte Mix 1kg; Espresso Beans Brazil 1kg
S00029,Goods shipped,2025-09-22T06:30:51+00:00,Marc Dubois,BRU/OUT/00012,,history,,Business Park Diegem,Belgium,Tom Peeters,Brussels DC,489.00,EUR,Chai Latte Mix 1kg; Espresso Beans Brazil 1kg
S00029,Invoice posted,2025-09-23T08:21:14+00:00,Julie Martin,INV/2025/00024,,history,2025-10-23,Business Park Diegem,Belgium,Tom Peeters,Brussels DC,489.00,EUR,Chai Latte Mix 1kg; Espresso Beans Brazil 1kg
S00029,Payment received,2025-10-16T06:51:35+00:00,Julie Martin,INV/2025/00024,,history,,Business Park Diegem,Belgium,Tom Peeters,Brussels DC,489.00,EUR,Chai Latte Mix 1kg; Espresso Beans Brazil 1kg
S00030,Quotation created,2025-09-19T09:27:24+00:00,Kasia Nowak,S00030,,history,,Cukiernia Stare Miasto,Poland,Kasia Nowak,Warsaw DC,1074.00,EUR,Descaler Tablets x10; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00030,Quotation sent,2025-09-19T12:48:42+00:00,Kasia Nowak,S00030,,history,,Cukiernia Stare Miasto,Poland,Kasia Nowak,Warsaw DC,1074.00,EUR,Descaler Tablets x10; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00030,Order confirmed,2025-09-22T06:19:49+00:00,Kasia Nowak,S00030,,history,,Cukiernia Stare Miasto,Poland,Kasia Nowak,Warsaw DC,1074.00,EUR,Descaler Tablets x10; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00030,Goods shipped,2025-09-23T13:30:11+00:00,Ola Wiśniewska,WAW/OUT/00014,,history,,Cukiernia Stare Miasto,Poland,Kasia Nowak,Warsaw DC,1074.00,EUR,Descaler Tablets x10; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00030,Invoice posted,2025-09-26T11:36:33+00:00,Anna Kowalczyk,INV/2025/00031,,history,2025-10-26,Cukiernia Stare Miasto,Poland,Kasia Nowak,Warsaw DC,1074.00,EUR,Descaler Tablets x10; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00030,Payment received,2025-10-27T07:00:36+00:00,Anna Kowalczyk,INV/2025/00031,,history,,Cukiernia Stare Miasto,Poland,Kasia Nowak,Warsaw DC,1074.00,EUR,Descaler Tablets x10; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00031,Quotation created,2025-09-22T06:05:49+00:00,Tom Peeters,S00031,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,156.00,EUR,Earl Grey Tea 500g; Ground Coffee 250g
S00031,Quotation sent,2025-09-22T10:47:22+00:00,Tom Peeters,S00031,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,156.00,EUR,Earl Grey Tea 500g; Ground Coffee 250g
S00031,Order confirmed,2025-09-23T06:07:55+00:00,Tom Peeters,S00031,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,156.00,EUR,Earl Grey Tea 500g; Ground Coffee 250g
S00031,Order changed after confirmation,2025-09-24T06:24:03+00:00,Tom Peeters,S00031,amount 144.00 -> 156.00,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,156.00,EUR,Earl Grey Tea 500g; Ground Coffee 250g
S00031,Goods shipped,2025-09-24T15:28:59+00:00,Marc Dubois,BRU/OUT/00013,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,156.00,EUR,Earl Grey Tea 500g; Ground Coffee 250g
S00031,Invoice posted,2025-09-25T07:41:09+00:00,Julie Martin,INV/2025/00027,,history,2025-10-25,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,156.00,EUR,Earl Grey Tea 500g; Ground Coffee 250g
S00031,Payment received,2025-10-20T06:25:28+00:00,Julie Martin,INV/2025/00027,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,156.00,EUR,Earl Grey Tea 500g; Ground Coffee 250g
S00032,Quotation created,2025-09-22T06:08:12+00:00,Tom Peeters,S00032,,history,,Campus Kitchen Louvain,Belgium,Tom Peeters,Brussels DC,708.00,EUR,Espresso Beans Brazil 1kg; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00032,Quotation sent,2025-09-22T07:32:51+00:00,Tom Peeters,S00032,,history,,Campus Kitchen Louvain,Belgium,Tom Peeters,Brussels DC,708.00,EUR,Espresso Beans Brazil 1kg; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00032,Order confirmed,2025-09-23T06:16:58+00:00,Tom Peeters,S00032,,history,,Campus Kitchen Louvain,Belgium,Tom Peeters,Brussels DC,708.00,EUR,Espresso Beans Brazil 1kg; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00032,Goods shipped,2025-09-24T06:02:16+00:00,Marc Dubois,BRU/OUT/00014,,history,,Campus Kitchen Louvain,Belgium,Tom Peeters,Brussels DC,708.00,EUR,Espresso Beans Brazil 1kg; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00032,Invoice posted,2025-09-25T08:59:10+00:00,Julie Martin,INV/2025/00028,,history,2025-10-25,Campus Kitchen Louvain,Belgium,Tom Peeters,Brussels DC,708.00,EUR,Espresso Beans Brazil 1kg; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00032,Payment received,2025-10-13T06:05:42+00:00,Julie Martin,INV/2025/00028,,history,,Campus Kitchen Louvain,Belgium,Tom Peeters,Brussels DC,708.00,EUR,Espresso Beans Brazil 1kg; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00033,Quotation created,2025-09-22T06:12:53+00:00,Tom Peeters,S00033,,history,,Tearoom Duinen,Belgium,Tom Peeters,Brussels DC,336.00,EUR,Oat Milk Barista 12x1L
S00033,Quotation sent,2025-09-22T11:17:40+00:00,Tom Peeters,S00033,,history,,Tearoom Duinen,Belgium,Tom Peeters,Brussels DC,336.00,EUR,Oat Milk Barista 12x1L
S00033,Order cancelled,2025-10-23T06:00:15+00:00,Tom Peeters,S00033,,history,,Tearoom Duinen,Belgium,Tom Peeters,Brussels DC,336.00,EUR,Oat Milk Barista 12x1L
S00034,Quotation created,2025-09-22T06:18:15+00:00,Tom Peeters,S00034,,history,,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,532.00,EUR,Oat Milk Barista 12x1L
S00034,Quotation sent,2025-09-22T07:50:48+00:00,Tom Peeters,S00034,,history,,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,532.00,EUR,Oat Milk Barista 12x1L
S00034,Order confirmed,2025-09-23T06:37:20+00:00,Tom Peeters,S00034,,history,,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,532.00,EUR,Oat Milk Barista 12x1L
S00034,Order changed after confirmation,2025-09-23T10:35:06+00:00,Tom Peeters,S00034,amount 336.00 -> 532.00,history,,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,532.00,EUR,Oat Milk Barista 12x1L
S00034,Goods shipped,2025-09-24T11:53:51+00:00,Marc Dubois,BRU/OUT/00015,,history,,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,532.00,EUR,Oat Milk Barista 12x1L
S00034,Invoice posted,2025-09-25T09:59:46+00:00,Julie Martin,INV/2025/00029,,history,2025-10-25,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,532.00,EUR,Oat Milk Barista 12x1L
S00034,Payment received,2025-10-23T06:15:37+00:00,Julie Martin,INV/2025/00029,,history,,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,532.00,EUR,Oat Milk Barista 12x1L
S00035,Quotation created,2025-09-22T06:53:08+00:00,Kasia Nowak,S00035,,history,,Kawiarnia Ogród,Poland,Kasia Nowak,Warsaw DC,861.00,EUR,Descaler Tablets x10; Espresso Beans Brazil 1kg; Paper Cups 12oz x1000
S00035,Order confirmed,2025-10-01T06:01:16+00:00,Kasia Nowak,S00035,,history,,Kawiarnia Ogród,Poland,Kasia Nowak,Warsaw DC,861.00,EUR,Descaler Tablets x10; Espresso Beans Brazil 1kg; Paper Cups 12oz x1000
S00035,Goods shipped,2025-10-03T06:38:33+00:00,Ola Wiśniewska,WAW/OUT/00022,,history,,Kawiarnia Ogród,Poland,Kasia Nowak,Warsaw DC,861.00,EUR,Descaler Tablets x10; Espresso Beans Brazil 1kg; Paper Cups 12oz x1000
S00035,Invoice posted,2025-10-06T06:53:40+00:00,Anna Kowalczyk,INV/2025/00041,,history,2025-11-05,Kawiarnia Ogród,Poland,Kasia Nowak,Warsaw DC,861.00,EUR,Descaler Tablets x10; Espresso Beans Brazil 1kg; Paper Cups 12oz x1000
S00035,Payment received,2025-10-29T07:38:34+00:00,Anna Kowalczyk,INV/2025/00041,,history,,Kawiarnia Ogród,Poland,Kasia Nowak,Warsaw DC,861.00,EUR,Descaler Tablets x10; Espresso Beans Brazil 1kg; Paper Cups 12oz x1000
S00036,Quotation created,2025-09-22T10:32:25+00:00,Piotr Zieliński,S00036,,history,,Hotel Poznań Park,Poland,Piotr Zieliński,Warsaw DC,191.00,EUR,Chai Latte Mix 1kg; House Blend Beans 1kg
S00036,Order confirmed,2025-09-23T06:12:18+00:00,Piotr Zieliński,S00036,,history,,Hotel Poznań Park,Poland,Piotr Zieliński,Warsaw DC,191.00,EUR,Chai Latte Mix 1kg; House Blend Beans 1kg
S00036,Goods shipped,2025-09-25T06:21:17+00:00,Ola Wiśniewska,WAW/OUT/00016,,history,,Hotel Poznań Park,Poland,Piotr Zieliński,Warsaw DC,191.00,EUR,Chai Latte Mix 1kg; House Blend Beans 1kg
S00036,Invoice posted,2025-09-29T09:29:24+00:00,Anna Kowalczyk,INV/2025/00035,,history,2025-10-29,Hotel Poznań Park,Poland,Piotr Zieliński,Warsaw DC,191.00,EUR,Chai Latte Mix 1kg; House Blend Beans 1kg
S00036,Payment received,2025-10-29T14:11:51+00:00,Anna Kowalczyk,INV/2025/00035,,history,,Hotel Poznań Park,Poland,Piotr Zieliński,Warsaw DC,191.00,EUR,Chai Latte Mix 1kg; House Blend Beans 1kg
S00037,Quotation created,2025-09-22T13:51:53+00:00,Kasia Nowak,S00037,,history,,Cukiernia Stare Miasto,Poland,Kasia Nowak,Warsaw DC,360.00,EUR,Espresso Beans Brazil 1kg
S00037,Order confirmed,2025-09-24T06:20:58+00:00,Kasia Nowak,S00037,,history,,Cukiernia Stare Miasto,Poland,Kasia Nowak,Warsaw DC,360.00,EUR,Espresso Beans Brazil 1kg
S00037,Invoice posted,2025-09-24T10:56:18+00:00,Anna Kowalczyk,INV/2025/00025,,history,2025-10-24,Cukiernia Stare Miasto,Poland,Kasia Nowak,Warsaw DC,360.00,EUR,Espresso Beans Brazil 1kg
S00037,Goods shipped,2025-09-25T06:25:48+00:00,Ola Wiśniewska,WAW/OUT/00018,,history,,Cukiernia Stare Miasto,Poland,Kasia Nowak,Warsaw DC,360.00,EUR,Espresso Beans Brazil 1kg
S00038,Quotation created,2025-09-22T14:50:00+00:00,Sophie Lambert,S00038,,history,,Hotel Lindenhof,Belgium,Sophie Lambert,Brussels DC,36.00,EUR,Espresso Beans Brazil 1kg
S00038,Quotation sent,2025-09-23T06:48:17+00:00,Sophie Lambert,S00038,,history,,Hotel Lindenhof,Belgium,Sophie Lambert,Brussels DC,36.00,EUR,Espresso Beans Brazil 1kg
S00038,Order confirmed,2025-09-24T13:14:27+00:00,Sophie Lambert,S00038,,history,,Hotel Lindenhof,Belgium,Sophie Lambert,Brussels DC,36.00,EUR,Espresso Beans Brazil 1kg
S00038,Goods shipped,2025-09-25T06:20:52+00:00,Marc Dubois,BRU/OUT/00016,,history,,Hotel Lindenhof,Belgium,Sophie Lambert,Brussels DC,36.00,EUR,Espresso Beans Brazil 1kg
S00038,Invoice posted,2025-09-26T08:17:22+00:00,Julie Martin,INV/2025/00030,,history,2025-10-26,Hotel Lindenhof,Belgium,Sophie Lambert,Brussels DC,36.00,EUR,Espresso Beans Brazil 1kg
S00038,Payment received,2025-10-17T06:00:29+00:00,Julie Martin,INV/2025/00030,,history,,Hotel Lindenhof,Belgium,Sophie Lambert,Brussels DC,36.00,EUR,Espresso Beans Brazil 1kg
S00039,Quotation created,2025-09-23T06:48:06+00:00,Kasia Nowak,S00039,,history,,Cukiernia Stare Miasto,Poland,Kasia Nowak,Warsaw DC,60.00,EUR,Ground Coffee 250g
S00039,Order confirmed,2025-09-24T06:05:09+00:00,Kasia Nowak,S00039,,history,,Cukiernia Stare Miasto,Poland,Kasia Nowak,Warsaw DC,60.00,EUR,Ground Coffee 250g
S00039,Goods shipped,2025-09-26T06:22:22+00:00,Ola Wiśniewska,WAW/OUT/00017,,history,,Cukiernia Stare Miasto,Poland,Kasia Nowak,Warsaw DC,60.00,EUR,Ground Coffee 250g
S00039,Invoice posted,2025-09-29T08:00:06+00:00,Anna Kowalczyk,INV/2025/00033,,history,2025-10-29,Cukiernia Stare Miasto,Poland,Kasia Nowak,Warsaw DC,60.00,EUR,Ground Coffee 250g
S00039,Payment received,2025-10-27T07:33:13+00:00,Anna Kowalczyk,INV/2025/00033,,history,,Cukiernia Stare Miasto,Poland,Kasia Nowak,Warsaw DC,60.00,EUR,Ground Coffee 250g
S00040,Quotation created,2025-09-23T07:30:05+00:00,Sophie Lambert,S00040,,history,,Hotel Horizon Namur,Belgium,Sophie Lambert,Brussels DC,80.00,EUR,House Blend Beans 1kg
S00040,Quotation sent,2025-09-23T11:57:14+00:00,Sophie Lambert,S00040,,history,,Hotel Horizon Namur,Belgium,Sophie Lambert,Brussels DC,80.00,EUR,House Blend Beans 1kg
S00040,Order confirmed,2025-09-25T06:51:25+00:00,Sophie Lambert,S00040,,history,,Hotel Horizon Namur,Belgium,Sophie Lambert,Brussels DC,80.00,EUR,House Blend Beans 1kg
S00040,Goods shipped,2025-09-26T06:45:41+00:00,Marc Dubois,BRU/OUT/00017,,history,,Hotel Horizon Namur,Belgium,Sophie Lambert,Brussels DC,80.00,EUR,House Blend Beans 1kg
S00040,Invoice posted,2025-09-29T08:10:24+00:00,Julie Martin,INV/2025/00034,,history,2025-10-29,Hotel Horizon Namur,Belgium,Sophie Lambert,Brussels DC,80.00,EUR,House Blend Beans 1kg
S00040,Payment received,2025-11-03T08:06:19+00:00,Julie Martin,INV/2025/00034,,history,,Hotel Horizon Namur,Belgium,Sophie Lambert,Brussels DC,80.00,EUR,House Blend Beans 1kg
S00041,Quotation created,2025-09-24T09:11:36+00:00,Sophie Lambert,S00041,,history,,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,606.00,EUR,Barista Apron; Cup Lids x1000; Oat Milk Barista 12x1L
S00041,Quotation sent,2025-09-24T12:26:08+00:00,Sophie Lambert,S00041,,history,,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,606.00,EUR,Barista Apron; Cup Lids x1000; Oat Milk Barista 12x1L
S00041,Order confirmed,2025-09-26T14:18:51+00:00,Sophie Lambert,S00041,,history,,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,606.00,EUR,Barista Apron; Cup Lids x1000; Oat Milk Barista 12x1L
S00041,Goods shipped,2025-09-29T06:39:26+00:00,Marc Dubois,BRU/OUT/00018,,history,,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,606.00,EUR,Barista Apron; Cup Lids x1000; Oat Milk Barista 12x1L
S00041,Invoice posted,2025-09-30T07:47:09+00:00,Julie Martin,INV/2025/00037,,history,2025-10-30,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,606.00,EUR,Barista Apron; Cup Lids x1000; Oat Milk Barista 12x1L
S00041,Payment received,2025-11-10T07:11:23+00:00,Julie Martin,INV/2025/00037,,history,,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,606.00,EUR,Barista Apron; Cup Lids x1000; Oat Milk Barista 12x1L
S00042,Quotation created,2025-09-24T10:05:54+00:00,Kasia Nowak,S00042,,history,,Kawiarnia Ogród,Poland,Kasia Nowak,Warsaw DC,588.00,EUR,Earl Grey Tea 500g; Paper Cups 12oz x1000
